image_dir,image_name,x1,y1,x2,y2,x3,y3,x4,y4
/mnt/d/datasets/smart_doc_extracted/images,background02-paper001-89.png,0.4341,0.2673,0.6193,0.2610,0.6587,0.6813,0.4377,0.6952
/mnt/d/datasets/smart_doc_extracted/images,background02-paper001-9.png,0.3934,0.3278,0.5780,0.2604,0.6728,0.6801,0.4571,0.7755
/mnt/d/datasets/smart_doc_extracted/images,background02-paper001-90.png,0.4357,0.2745,0.6197,0.2598,0.6666,0.6756,0.4468,0.6997
/mnt/d/datasets/smart_doc_extracted/images,background02-paper001-91.png,0.4353,0.2739,0.6196,0.2555,0.6689,0.6722,0.4491,0.7003
/mnt/d/datasets/smart_doc_extracted/images,background02-paper001-92.png,0.4344,0.2767,0.6185,0.2554,0.6706,0.6702,0.4510,0.7031
/mnt/d/datasets/smart_doc_extracted/images,background02-paper001-93.png,0.4327,0.2759,0.6172,0.2510,0.6731,0.6647,0.4535,0.7023
/mnt/d/datasets/smart_doc_extracted/images,background02-paper001-94.png,0.4318,0.2749,0.6159,0.2458,0.6751,0.6589,0.4562,0.7013
/mnt/d/datasets/smart_doc_extracted/images,background02-paper001-95.png,0.4315,0.2717,0.6160,0.2395,0.6779,0.6535,0.4588,0.6999
/mnt/d/datasets/smart_doc_extracted/images,background02-paper001-96.png,0.4311,0.2747,0.6149,0.2395,0.6807,0.6535,0.4622,0.7040
/mnt/d/datasets/smart_doc_extracted/images,background02-paper001-97.png,0.4302,0.2780,0.6144,0.2361,0.6862,0.6480,0.4684,0.7078
/mnt/d/datasets/smart_doc_extracted/images,background02-paper001-98.png,0.4275,0.2800,0.6117,0.2344,0.6879,0.6464,0.4701,0.7112
/mnt/d/datasets/smart_doc_extracted/images,background02-paper001-99.png,0.4274,0.2845,0.6111,0.2348,0.6921,0.6460,0.4750,0.7163
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-0.png,0.3843,0.3018,0.5766,0.2686,0.6613,0.7108,0.4374,0.7778
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-1.png,0.3862,0.2999,0.5782,0.2667,0.6625,0.7089,0.4389,0.7760
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-10.png,0.3955,0.3060,0.5860,0.2802,0.6605,0.7223,0.4366,0.7775
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-100.png,0.4178,0.1709,0.6393,0.1537,0.6856,0.7021,0.4389,0.7355
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-101.png,0.4163,0.1709,0.6385,0.1526,0.6845,0.7042,0.4370,0.7385
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-102.png,0.4118,0.1708,0.6362,0.1512,0.6818,0.7076,0.4331,0.7427
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-103.png,0.4107,0.1716,0.6354,0.1509,0.6806,0.7104,0.4311,0.7459
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-104.png,0.4091,0.1734,0.6354,0.1526,0.6812,0.7168,0.4307,0.7516
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-105.png,0.4107,0.1760,0.6372,0.1542,0.6827,0.7202,0.4321,0.7553
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-106.png,0.4106,0.1790,0.6378,0.1566,0.6822,0.7258,0.4308,0.7607
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-107.png,0.4098,0.1823,0.6379,0.1598,0.6822,0.7311,0.4303,0.7656
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-108.png,0.4105,0.1868,0.6384,0.1644,0.6817,0.7368,0.4295,0.7710
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-109.png,0.4093,0.1898,0.6379,0.1674,0.6801,0.7423,0.4268,0.7757
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-11.png,0.3942,0.3073,0.5848,0.2828,0.6584,0.7260,0.4344,0.7788
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-110.png,0.4076,0.1939,0.6371,0.1716,0.6795,0.7485,0.4257,0.7815
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-111.png,0.4074,0.1992,0.6386,0.1767,0.6802,0.7583,0.4245,0.7912
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-112.png,0.4060,0.1995,0.6378,0.1770,0.6791,0.7606,0.4228,0.7936
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-113.png,0.4041,0.1980,0.6369,0.1754,0.6783,0.7616,0.4207,0.7943
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-114.png,0.4035,0.1949,0.6375,0.1723,0.6783,0.7614,0.4202,0.7936
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-115.png,0.4026,0.1913,0.6373,0.1687,0.6777,0.7584,0.4187,0.7913
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-116.png,0.3995,0.1830,0.6360,0.1597,0.6757,0.7549,0.4157,0.7876
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-117.png,0.3957,0.1791,0.6331,0.1556,0.6718,0.7532,0.4117,0.7863
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-118.png,0.3931,0.1789,0.6305,0.1548,0.6700,0.7529,0.4095,0.7862
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-119.png,0.3912,0.1791,0.6293,0.1550,0.6685,0.7532,0.4077,0.7869
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-12.png,0.3957,0.3073,0.5861,0.2847,0.6573,0.7257,0.4328,0.7758
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-120.png,0.3890,0.1794,0.6271,0.1552,0.6655,0.7561,0.4044,0.7901
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-121.png,0.3857,0.1825,0.6241,0.1588,0.6632,0.7605,0.4016,0.7950
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-122.png,0.3838,0.1871,0.6222,0.1633,0.6617,0.7639,0.4002,0.7993
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-123.png,0.3814,0.1926,0.6197,0.1676,0.6607,0.7707,0.3991,0.8075
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-124.png,0.3811,0.2039,0.6189,0.1778,0.6608,0.7806,0.3990,0.8182
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-125.png,0.3796,0.2258,0.6153,0.1986,0.6597,0.7983,0.3988,0.8381
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-126.png,0.3799,0.2387,0.6144,0.2110,0.6601,0.8066,0.3997,0.8478
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-127.png,0.3802,0.2505,0.6135,0.2218,0.6607,0.8145,0.4008,0.8578
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-128.png,0.3815,0.2629,0.6128,0.2321,0.6628,0.8151,0.4042,0.8605
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-129.png,0.3811,0.2617,0.6124,0.2297,0.6632,0.8120,0.4050,0.8591
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-13.png,0.3953,0.3035,0.5861,0.2826,0.6544,0.7256,0.4292,0.7731
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-130.png,0.3811,0.2626,0.6114,0.2295,0.6636,0.8078,0.4064,0.8561
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-131.png,0.3807,0.2575,0.6096,0.2227,0.6644,0.7951,0.4085,0.8467
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-132.png,0.3808,0.2552,0.6091,0.2198,0.6653,0.7896,0.4103,0.8425
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-133.png,0.3835,0.2469,0.6097,0.2093,0.6703,0.7723,0.4170,0.8286
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-134.png,0.3861,0.2440,0.6116,0.2048,0.6729,0.7637,0.4207,0.8218
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-135.png,0.3884,0.2329,0.6125,0.1903,0.6772,0.7433,0.4271,0.8052
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-136.png,0.3889,0.2301,0.6120,0.1858,0.6781,0.7360,0.4288,0.8005
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-137.png,0.3883,0.2193,0.6107,0.1728,0.6806,0.7170,0.4323,0.7847
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-138.png,0.3883,0.2150,0.6097,0.1672,0.6806,0.7089,0.4335,0.7790
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-139.png,0.3847,0.2083,0.6052,0.1581,0.6789,0.6954,0.4330,0.7699
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-14.png,0.3931,0.3031,0.5842,0.2840,0.6507,0.7271,0.4253,0.7724
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-140.png,0.3828,0.2095,0.6023,0.1581,0.6781,0.6928,0.4335,0.7697
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-141.png,0.3825,0.2179,0.5994,0.1649,0.6783,0.6928,0.4358,0.7729
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-142.png,0.3814,0.2256,0.5974,0.1713,0.6783,0.6984,0.4361,0.7808
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-143.png,0.3834,0.2464,0.5959,0.1919,0.6811,0.7079,0.4414,0.7923
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-144.png,0.3839,0.2534,0.5955,0.1981,0.6821,0.7124,0.4433,0.7991
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-145.png,0.3878,0.2756,0.5959,0.2202,0.6861,0.7206,0.4496,0.8086
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-146.png,0.3899,0.2820,0.5959,0.2248,0.6890,0.7213,0.4551,0.8121
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-147.png,0.3913,0.2897,0.5960,0.2321,0.6908,0.7198,0.4581,0.8110
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-148.png,0.3926,0.2846,0.5966,0.2276,0.6929,0.7102,0.4610,0.8023
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-149.png,0.3952,0.2804,0.5985,0.2224,0.6971,0.7048,0.4662,0.7971
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-15.png,0.3916,0.3015,0.5828,0.2843,0.6477,0.7272,0.4216,0.7694
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-150.png,0.4036,0.2831,0.6042,0.2254,0.7041,0.6974,0.4750,0.7901
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-151.png,0.4043,0.2784,0.6045,0.2206,0.7052,0.6915,0.4768,0.7850
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-152.png,0.4048,0.2788,0.6039,0.2211,0.7061,0.6887,0.4788,0.7824
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-153.png,0.4064,0.2754,0.6045,0.2189,0.7089,0.6799,0.4826,0.7729
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-154.png,0.4142,0.2560,0.6113,0.1991,0.7174,0.6560,0.4922,0.7493
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-155.png,0.4154,0.2513,0.6124,0.1944,0.7190,0.6500,0.4942,0.7437
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-156.png,0.4168,0.2462,0.6129,0.1905,0.7211,0.6421,0.4967,0.7349
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-157.png,0.4198,0.2292,0.6161,0.1746,0.7250,0.6257,0.5011,0.7177
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-158.png,0.4225,0.2167,0.6185,0.1640,0.7286,0.6097,0.5045,0.7002
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-159.png,0.4229,0.2082,0.6194,0.1559,0.7295,0.6033,0.5057,0.6932
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-16.png,0.3923,0.2985,0.5836,0.2836,0.6462,0.7265,0.4198,0.7654
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-160.png,0.4264,0.2149,0.6211,0.1646,0.7319,0.6058,0.5094,0.6936
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-161.png,0.4275,0.2077,0.6222,0.1591,0.7322,0.5979,0.5097,0.6842
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-162.png,0.4264,0.2046,0.6207,0.1565,0.7305,0.5974,0.5086,0.6838
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-163.png,0.4243,0.2117,0.6168,0.1671,0.7273,0.6000,0.5066,0.6840
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-164.png,0.4236,0.2163,0.6155,0.1739,0.7251,0.6084,0.5048,0.6912
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-165.png,0.4210,0.2217,0.6129,0.1812,0.7224,0.6117,0.5017,0.6929
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-166.png,0.4187,0.2196,0.6105,0.1807,0.7205,0.6107,0.5002,0.6912
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-167.png,0.4173,0.2237,0.6086,0.1877,0.7177,0.6152,0.4975,0.6932
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-168.png,0.4137,0.2244,0.6050,0.1907,0.7140,0.6183,0.4936,0.6940
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-169.png,0.4123,0.2285,0.6031,0.1965,0.7115,0.6234,0.4913,0.6979
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-17.png,0.3931,0.2952,0.5842,0.2827,0.6436,0.7254,0.4167,0.7607
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-170.png,0.4110,0.2307,0.6017,0.2004,0.7101,0.6255,0.4901,0.6991
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-171.png,0.4103,0.2322,0.6007,0.2042,0.7087,0.6288,0.4887,0.7001
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-172.png,0.4090,0.2350,0.5995,0.2076,0.7070,0.6320,0.4862,0.7028
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-173.png,0.4112,0.2378,0.6014,0.2123,0.7109,0.6352,0.4898,0.7038
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-174.png,0.4138,0.2379,0.6043,0.2124,0.7136,0.6353,0.4924,0.7034
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-175.png,0.4206,0.2381,0.6110,0.2123,0.7207,0.6346,0.4984,0.7020
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-176.png,0.4226,0.2377,0.6130,0.2113,0.7226,0.6328,0.4997,0.7008
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-177.png,0.4237,0.2368,0.6144,0.2098,0.7237,0.6321,0.5010,0.7001
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-178.png,0.4275,0.2444,0.6179,0.2159,0.7275,0.6383,0.5046,0.7063
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-179.png,0.4318,0.2487,0.6215,0.2194,0.7304,0.6386,0.5072,0.7061
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-18.png,0.3900,0.2898,0.5814,0.2822,0.6355,0.7240,0.4080,0.7524
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-180.png,0.4336,0.2484,0.6234,0.2186,0.7317,0.6388,0.5075,0.7061
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-181.png,0.4344,0.2521,0.6243,0.2223,0.7321,0.6437,0.5073,0.7107
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-182.png,0.4358,0.2589,0.6255,0.2288,0.7320,0.6490,0.5068,0.7147
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-183.png,0.4394,0.2546,0.6308,0.2245,0.7341,0.6460,0.5073,0.7093
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-184.png,0.4405,0.2571,0.6312,0.2278,0.7326,0.6494,0.5050,0.7120
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-185.png,0.4359,0.2562,0.6274,0.2282,0.7253,0.6490,0.4961,0.7090
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-186.png,0.4336,0.2550,0.6261,0.2276,0.7211,0.6515,0.4905,0.7098
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-187.png,0.4285,0.2589,0.6216,0.2340,0.7122,0.6568,0.4798,0.7105
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-188.png,0.4263,0.2571,0.6193,0.2336,0.7080,0.6573,0.4746,0.7086
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-189.png,0.4256,0.2550,0.6192,0.2353,0.7015,0.6585,0.4666,0.7026
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-19.png,0.3898,0.2837,0.5810,0.2785,0.6317,0.7189,0.4042,0.7434
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-190.png,0.4243,0.2484,0.6186,0.2310,0.6976,0.6543,0.4621,0.6951
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-191.png,0.4236,0.2424,0.6180,0.2268,0.6936,0.6512,0.4573,0.6886
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-192.png,0.4262,0.2320,0.6214,0.2203,0.6908,0.6436,0.4538,0.6731
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-193.png,0.4280,0.2251,0.6230,0.2159,0.6881,0.6397,0.4508,0.6655
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-194.png,0.4276,0.2226,0.6222,0.2152,0.6845,0.6392,0.4469,0.6616
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-195.png,0.4290,0.2211,0.6233,0.2156,0.6826,0.6394,0.4452,0.6581
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-196.png,0.4319,0.2216,0.6261,0.2206,0.6793,0.6420,0.4418,0.6532
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-197.png,0.4346,0.2201,0.6280,0.2215,0.6773,0.6419,0.4400,0.6494
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-198.png,0.4355,0.2206,0.6284,0.2257,0.6724,0.6445,0.4352,0.6461
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-199.png,0.4361,0.2202,0.6290,0.2278,0.6700,0.6465,0.4328,0.6443
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-2.png,0.3884,0.3017,0.5798,0.2685,0.6633,0.7106,0.4402,0.7772
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-20.png,0.3893,0.2769,0.5805,0.2742,0.6282,0.7151,0.4003,0.7359
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-200.png,0.4374,0.2230,0.6295,0.2324,0.6684,0.6494,0.4313,0.6440
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-201.png,0.4417,0.2280,0.6339,0.2400,0.6680,0.6567,0.4311,0.6461
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-202.png,0.4452,0.2329,0.6368,0.2468,0.6687,0.6625,0.4324,0.6487
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-203.png,0.4514,0.2453,0.6413,0.2613,0.6683,0.6735,0.4328,0.6550
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-204.png,0.4523,0.2465,0.6425,0.2637,0.6682,0.6754,0.4328,0.6551
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-205.png,0.4579,0.2545,0.6466,0.2737,0.6687,0.6821,0.4344,0.6576
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-206.png,0.4596,0.2544,0.6480,0.2743,0.6689,0.6818,0.4348,0.6557
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-207.png,0.4632,0.2546,0.6517,0.2765,0.6694,0.6826,0.4357,0.6531
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-208.png,0.4649,0.2537,0.6531,0.2762,0.6696,0.6821,0.4361,0.6511
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-209.png,0.4683,0.2531,0.6565,0.2774,0.6712,0.6826,0.4377,0.6488
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-21.png,0.3890,0.2721,0.5798,0.2743,0.6210,0.7123,0.3934,0.7255
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-210.png,0.4710,0.2540,0.6589,0.2784,0.6725,0.6839,0.4394,0.6492
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-211.png,0.4734,0.2557,0.6610,0.2808,0.6737,0.6855,0.4406,0.6498
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-22.png,0.3891,0.2667,0.5796,0.2724,0.6178,0.7106,0.3905,0.7199
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-23.png,0.3894,0.2660,0.5793,0.2736,0.6149,0.7109,0.3879,0.7170
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-24.png,0.3907,0.2647,0.5799,0.2772,0.6097,0.7103,0.3834,0.7091
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-25.png,0.3903,0.2646,0.5783,0.2820,0.6025,0.7135,0.3771,0.7047
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-26.png,0.3918,0.2656,0.5793,0.2861,0.6011,0.7129,0.3761,0.6999
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-27.png,0.3947,0.2596,0.5816,0.2831,0.6004,0.7084,0.3757,0.6911
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-28.png,0.3999,0.2550,0.5853,0.2840,0.5977,0.7064,0.3747,0.6808
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-29.png,0.4037,0.2518,0.5872,0.2870,0.5933,0.7055,0.3716,0.6706
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-3.png,0.3888,0.3014,0.5798,0.2683,0.6633,0.7090,0.4405,0.7750
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-30.png,0.4051,0.2521,0.5882,0.2913,0.5925,0.7082,0.3716,0.6691
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-31.png,0.4103,0.2544,0.5923,0.2957,0.5938,0.7081,0.3739,0.6651
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-32.png,0.4214,0.2508,0.6021,0.2982,0.5978,0.7072,0.3801,0.6546
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-33.png,0.4262,0.2506,0.6057,0.3006,0.5986,0.7065,0.3813,0.6501
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-34.png,0.4283,0.2503,0.6072,0.3032,0.5975,0.7074,0.3812,0.6474
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-35.png,0.4310,0.2479,0.6093,0.3038,0.5981,0.7046,0.3823,0.6411
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-36.png,0.4373,0.2421,0.6144,0.3028,0.5990,0.7002,0.3846,0.6299
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-37.png,0.4419,0.2394,0.6181,0.3026,0.6011,0.6972,0.3875,0.6234
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-38.png,0.4456,0.2350,0.6215,0.3001,0.6023,0.6933,0.3893,0.6167
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-39.png,0.4478,0.2325,0.6231,0.2994,0.6024,0.6919,0.3896,0.6130
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-4.png,0.3898,0.3020,0.5803,0.2707,0.6622,0.7126,0.4396,0.7766
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-40.png,0.4492,0.2333,0.6242,0.3015,0.6030,0.6912,0.3905,0.6105
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-41.png,0.4517,0.2336,0.6263,0.3029,0.6048,0.6914,0.3929,0.6094
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-42.png,0.4547,0.2352,0.6290,0.3046,0.6079,0.6923,0.3962,0.6098
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-43.png,0.4582,0.2394,0.6319,0.3082,0.6111,0.6939,0.3999,0.6123
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-44.png,0.4602,0.2419,0.6332,0.3085,0.6138,0.6920,0.4031,0.6125
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-45.png,0.4616,0.2418,0.6352,0.3072,0.6166,0.6908,0.4059,0.6129
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-46.png,0.4635,0.2455,0.6371,0.3080,0.6214,0.6914,0.4104,0.6169
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-47.png,0.4663,0.2499,0.6398,0.3096,0.6257,0.6908,0.4147,0.6195
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-48.png,0.4681,0.2488,0.6415,0.3056,0.6293,0.6855,0.4184,0.6174
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-49.png,0.4695,0.2446,0.6435,0.2991,0.6332,0.6803,0.4221,0.6144
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-5.png,0.3902,0.3030,0.5808,0.2723,0.6622,0.7141,0.4392,0.7771
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-50.png,0.4708,0.2437,0.6445,0.2953,0.6363,0.6757,0.4255,0.6137
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-51.png,0.4707,0.2395,0.6453,0.2887,0.6388,0.6692,0.4274,0.6098
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-52.png,0.4700,0.2358,0.6448,0.2802,0.6427,0.6628,0.4309,0.6102
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-53.png,0.4688,0.2361,0.6436,0.2781,0.6438,0.6601,0.4320,0.6113
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-54.png,0.4657,0.2341,0.6410,0.2736,0.6431,0.6583,0.4308,0.6124
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-55.png,0.4626,0.2373,0.6379,0.2745,0.6436,0.6605,0.4310,0.6185
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-56.png,0.4573,0.2530,0.6332,0.2848,0.6440,0.6746,0.4304,0.6397
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-57.png,0.4535,0.2621,0.6303,0.2919,0.6442,0.6815,0.4300,0.6501
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-58.png,0.4485,0.2623,0.6265,0.2879,0.6456,0.6803,0.4296,0.6556
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-59.png,0.4462,0.2629,0.6245,0.2865,0.6483,0.6796,0.4314,0.6583
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-6.png,0.3910,0.3050,0.5816,0.2749,0.6618,0.7166,0.4388,0.7781
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-60.png,0.4456,0.2589,0.6251,0.2801,0.6521,0.6741,0.4345,0.6565
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-61.png,0.4446,0.2460,0.6264,0.2621,0.6611,0.6639,0.4412,0.6543
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-62.png,0.4465,0.2428,0.6288,0.2558,0.6673,0.6591,0.4472,0.6539
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-63.png,0.4476,0.2359,0.6311,0.2459,0.6737,0.6519,0.4522,0.6512
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-64.png,0.4482,0.2297,0.6329,0.2371,0.6791,0.6474,0.4569,0.6512
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-65.png,0.4491,0.2296,0.6343,0.2338,0.6847,0.6483,0.4623,0.6568
/mnt/d/datasets/smart_doc_extracted/images,background02-paper002-66.png,0.4516,0.2270,0.6385,0.2257,0.6972,0.6444,0.4733,0.6612
